"","id","Title","Artist","Peak","Date.Entered","Successful","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"451","6bUNEbXT7HovLW6BgPCBsb","Roses","OutKast","9","3/13/04","1","0.751","0.708","0","-5.645","1","0.0545","0.0481","0","0.107","0.521","108.97","audio_features","spotify:track:6bUNEbXT7HovLW6BgPCBsb","https://api.spotify.com/v1/tracks/6bUNEbXT7HovLW6BgPCBsb","https://api.spotify.com/v1/audio-analysis/6bUNEbXT7HovLW6BgPCBsb","369573","4"
"452","6CbcdeTQKj0qTaZTt0xkdk","Happy","Ashanti","8","6/1/02","1","0.717","0.508","7","-6.392","0","0.029","0.263","3.76e-06","0.062","0.695","89.473","audio_features","spotify:track:6CbcdeTQKj0qTaZTt0xkdk","https://api.spotify.com/v1/tracks/6CbcdeTQKj0qTaZTt0xkdk","https://api.spotify.com/v1/audio-analysis/6CbcdeTQKj0qTaZTt0xkdk","262560","4"
"453","6cgojBLcbd20SSITZ1VYTo","Incomplete","Sisqo","1","6/24/00","1","0.662","0.444","1","-8.057","0","0.0862","0.299","0","0.134","0.245","59.669","audio_features","spotify:track:6cgojBLcbd20SSITZ1VYTo","https://api.spotify.com/v1/tracks/6cgojBLcbd20SSITZ1VYTo","https://api.spotify.com/v1/audio-analysis/6cgojBLcbd20SSITZ1VYTo","274240","4"
"454","6CxZi34SzNa3CUssMF4nCg","Work In Progress","Alan Jackson","35","8/24/02","0","0.752","0.669","11","-8.327","0","0.0452","0.212","2.42e-06","0.193","0.657","135.271","audio_features","spotify:track:6CxZi34SzNa3CUssMF4nCg","https://api.spotify.com/v1/tracks/6CxZi34SzNa3CUssMF4nCg","https://api.spotify.com/v1/audio-analysis/6CxZi34SzNa3CUssMF4nCg","247653","4"
"455","6De63WRULDaa1fxOyLilnv","Stingy","Ginuwine","33","8/3/02","0","0.622","0.573","1","-6.934","0","0.0547","0.26","0","0.173","0.627","127.132","audio_features","spotify:track:6De63WRULDaa1fxOyLilnv","https://api.spotify.com/v1/tracks/6De63WRULDaa1fxOyLilnv","https://api.spotify.com/v1/audio-analysis/6De63WRULDaa1fxOyLilnv","259493","4"
"456","6ej1QJ8eIYmhsyTlvgDajy","Where I Come From","Alan Jackson","34","8/25/01","0","0.726","0.631","11","-8.136","0","0.0334","0.22","0","0.193","0.749","124.711","audio_features","spotify:track:6ej1QJ8eIYmhsyTlvgDajy","https://api.spotify.com/v1/tracks/6ej1QJ8eIYmhsyTlvgDajy","https://api.spotify.com/v1/audio-analysis/6ej1QJ8eIYmhsyTlvgDajy","239240","4"
"457","6fA7akEuTUL3dW1V0GELaZ","Bent","matchbox twenty","1","4/29/00","1","0.518","0.83","6","-6.814","0","0.0386","0.0404","3.85e-06","0.375","0.529","95.468","audio_features","spotify:track:6fA7akEuTUL3dW1V0GELaZ","https://api.spotify.com/v1/tracks/6fA7akEuTUL3dW1V0GELaZ","https://api.spotify.com/v1/audio-analysis/6fA7akEuTUL3dW1V0GELaZ","256133","4"
"458","6FLwmdmW77N1Pxb1aWsZmO","Only Time","Enya","10","7/14/01","1","0.418","0.249","3","-13.744","1","0.0301","0.841","0.661","0.112","0.217","82.803","audio_features","spotify:track:6FLwmdmW77N1Pxb1aWsZmO","https://api.spotify.com/v1/tracks/6FLwmdmW77N1Pxb1aWsZmO","https://api.spotify.com/v1/audio-analysis/6FLwmdmW77N1Pxb1aWsZmO","218547","4"
"459","6FTJuZtQZvmPPRFmrcno9J","Bump, Bump, Bump","B2K","1","11/30/02","1","0.834","0.685","1","-5.862","0","0.226","0.0998","0","0.0514","0.873","95.509","audio_features","spotify:track:6FTJuZtQZvmPPRFmrcno9J","https://api.spotify.com/v1/tracks/6FTJuZtQZvmPPRFmrcno9J","https://api.spotify.com/v1/audio-analysis/6FTJuZtQZvmPPRFmrcno9J","278573","4"
"460","6fVCBBlHif6zfqXAEHKJy8","Summer Nights","Lil Rob","36","6/25/05","0","0.472","0.672","10","-4.997","0","0.212","0.358","0","0.108","0.381","81.813","audio_features","spotify:track:6fVCBBlHif6zfqXAEHKJy8","https://api.spotify.com/v1/tracks/6fVCBBlHif6zfqXAEHKJy8","https://api.spotify.com/v1/audio-analysis/6fVCBBlHif6zfqXAEHKJy8","269160","4"
"461","6gagcVd6zuEScDrwDZ3O9J","In My Daughter's Eyes","Martina McBride","39","1/17/04","0","0.268","0.286","8","-8.12","1","0.0343","0.876","0","0.117","0.396","84.426","audio_features","spotify:track:6gagcVd6zuEScDrwDZ3O9J","https://api.spotify.com/v1/tracks/6gagcVd6zuEScDrwDZ3O9J","https://api.spotify.com/v1/audio-analysis/6gagcVd6zuEScDrwDZ3O9J","194760","3"
"462","6gEioWsXbaNY025YFTYaBE","Most Girls","Pink","4","8/12/00","1","0.753","0.745","11","-5.698","0","0.0312","0.0392","0.0032","0.0664","0.706","97.919","audio_features","spotify:track:6gEioWsXbaNY025YFTYaBE","https://api.spotify.com/v1/tracks/6gEioWsXbaNY025YFTYaBE","https://api.spotify.com/v1/audio-analysis/6gEioWsXbaNY025YFTYaBE","298933","4"
"463","6glsMWIMIxQ4BedzLqGVi4","So Fresh, So Clean","OutKast","30","3/3/01","0","0.725","0.64","5","-7.905","0","0.332","0.0278","0","0.099","0.914","166.029","audio_features","spotify:track:6glsMWIMIxQ4BedzLqGVi4","https://api.spotify.com/v1/tracks/6glsMWIMIxQ4BedzLqGVi4","https://api.spotify.com/v1/audio-analysis/6glsMWIMIxQ4BedzLqGVi4","240027","3"
"464","6ich2xMH5AR39V85miIAN8","Chariot","Gavin DeGraw","30","4/16/05","0","0.423","0.862","0","-5.13","0","0.0695","0.0079","0","0.133","0.449","154.746","audio_features","spotify:track:6ich2xMH5AR39V85miIAN8","https://api.spotify.com/v1/tracks/6ich2xMH5AR39V85miIAN8","https://api.spotify.com/v1/audio-analysis/6ich2xMH5AR39V85miIAN8","217760","4"
"465","6ich2xMH5AR39V85miIAN8","Chariot","Gavin DeGraw","30","4/16/05","0","0.423","0.862","0","-5.13","0","0.0695","0.0079","0","0.133","0.449","154.746","audio_features","spotify:track:6ich2xMH5AR39V85miIAN8","https://api.spotify.com/v1/tracks/6ich2xMH5AR39V85miIAN8","https://api.spotify.com/v1/audio-analysis/6ich2xMH5AR39V85miIAN8","217760","4"
"466","6ich2xMH5AR39V85miIAN8","I Don't Want To Be","Gavin DeGraw","10","10/23/04","1","0.423","0.862","0","-5.13","0","0.0695","0.0079","0","0.133","0.449","154.746","audio_features","spotify:track:6ich2xMH5AR39V85miIAN8","https://api.spotify.com/v1/tracks/6ich2xMH5AR39V85miIAN8","https://api.spotify.com/v1/audio-analysis/6ich2xMH5AR39V85miIAN8","217760","4"
"467","6ich2xMH5AR39V85miIAN8","I Don't Want To Be","Gavin DeGraw","10","10/23/04","1","0.423","0.862","0","-5.13","0","0.0695","0.0079","0","0.133","0.449","154.746","audio_features","spotify:track:6ich2xMH5AR39V85miIAN8","https://api.spotify.com/v1/tracks/6ich2xMH5AR39V85miIAN8","https://api.spotify.com/v1/audio-analysis/6ich2xMH5AR39V85miIAN8","217760","4"
"468","6ihObRBTB8xdSH2mlERtOX","Slow Motion","Juvenile","1","5/1/04","1","0.711","0.733","0","-4.96","0","0.34","0.526","0","0.0675","0.865","172.925","audio_features","spotify:track:6ihObRBTB8xdSH2mlERtOX","https://api.spotify.com/v1/tracks/6ihObRBTB8xdSH2mlERtOX","https://api.spotify.com/v1/audio-analysis/6ihObRBTB8xdSH2mlERtOX","248200","4"
"469","6IqofHRLYynJ6lCypGrVpF","I Keep Looking","Sara Evans","35","7/20/02","0","0.737","0.817","10","-4.246","1","0.0508","0.0577","0","0.118","0.766","112.866","audio_features","spotify:track:6IqofHRLYynJ6lCypGrVpF","https://api.spotify.com/v1/tracks/6IqofHRLYynJ6lCypGrVpF","https://api.spotify.com/v1/audio-analysis/6IqofHRLYynJ6lCypGrVpF","276173","4"
"470","6JkXBZm2NDnQETTHeBclgQ","Let's Get Away","T.I.","35","7/10/04","0","0.567","0.826","10","-4.678","0","0.443","0.342","0","0.135","0.732","84.814","audio_features","spotify:track:6JkXBZm2NDnQETTHeBclgQ","https://api.spotify.com/v1/tracks/6JkXBZm2NDnQETTHeBclgQ","https://api.spotify.com/v1/audio-analysis/6JkXBZm2NDnQETTHeBclgQ","278720","4"
"471","6JW8DqCEOWaj8z5AIx4ugf","Excuse Me Miss","Jay-Z","8","2/15/03","1","0.691","0.858","1","-4.857","1","0.301","0.0186","0","0.0518","0.877","92.773","audio_features","spotify:track:6JW8DqCEOWaj8z5AIx4ugf","https://api.spotify.com/v1/tracks/6JW8DqCEOWaj8z5AIx4ugf","https://api.spotify.com/v1/audio-analysis/6JW8DqCEOWaj8z5AIx4ugf","280053","4"
"472","6kD36kVRn5leDDbjXpHQY0","Just Be A Man About It","Toni Braxton","32","7/29/00","0","0.753","0.45","9","-6.909","1","0.0924","0.274","2e-06","0.321","0.569","109.405","audio_features","spotify:track:6kD36kVRn5leDDbjXpHQY0","https://api.spotify.com/v1/tracks/6kD36kVRn5leDDbjXpHQY0","https://api.spotify.com/v1/audio-analysis/6kD36kVRn5leDDbjXpHQY0","288933","4"
"473","6LGwYMXXgURfaequXipzHx","You Don't Know My Name","Alicia Keys","3","11/15/03","1","0.263","0.663","9","-8.264","1","0.19","0.589","0.0045","0.342","0.238","167.271","audio_features","spotify:track:6LGwYMXXgURfaequXipzHx","https://api.spotify.com/v1/tracks/6LGwYMXXgURfaequXipzHx","https://api.spotify.com/v1/audio-analysis/6LGwYMXXgURfaequXipzHx","366733","4"
"474","6lrRIfQDcikJ5y5DtyZPuJ","Can't Let You Go","Fabolous","4","3/8/03","1","0.646","0.6","9","-6.569","1","0.458","0.231","0","0.0794","0.785","192.082","audio_features","spotify:track:6lrRIfQDcikJ5y5DtyZPuJ","https://api.spotify.com/v1/tracks/6lrRIfQDcikJ5y5DtyZPuJ","https://api.spotify.com/v1/audio-analysis/6lrRIfQDcikJ5y5DtyZPuJ","223973","4"
"475","6ls5ulRydoPE7oWGPGBqFA","Lonely","Akon","4","2/26/05","1","0.636","0.525","5","-7.716","0","0.0327","0.315","0","0.36","0.593","90.066","audio_features","spotify:track:6ls5ulRydoPE7oWGPGBqFA","https://api.spotify.com/v1/tracks/6ls5ulRydoPE7oWGPGBqFA","https://api.spotify.com/v1/audio-analysis/6ls5ulRydoPE7oWGPGBqFA","235067","4"
"476","6mJMvtuCMZt4XXNs5zw1zx","Cry","Faith Hill","33","8/31/02","0","0.512","0.645","8","-5.631","1","0.029","0.141","0","0.0987","0.268","111.015","audio_features","spotify:track:6mJMvtuCMZt4XXNs5zw1zx","https://api.spotify.com/v1/tracks/6mJMvtuCMZt4XXNs5zw1zx","https://api.spotify.com/v1/audio-analysis/6mJMvtuCMZt4XXNs5zw1zx","226307","3"
"477","6MMAUZfcDKtjbljNowTCuf","Days Go By","Keith Urban","31","7/24/04","0","0.587","0.895","2","-3.166","1","0.0355","0.0594","0","0.141","0.729","131.962","audio_features","spotify:track:6MMAUZfcDKtjbljNowTCuf","https://api.spotify.com/v1/tracks/6MMAUZfcDKtjbljNowTCuf","https://api.spotify.com/v1/audio-analysis/6MMAUZfcDKtjbljNowTCuf","229533","4"
"478","6mwA6YiKDjAUG8kWvRRUPh","Back At One","Brian McKnight","2","8/28/99","1","0.649","0.357","11","-9.09","1","0.0307","0.542","0","0.151","0.236","129.798","audio_features","spotify:track:6mwA6YiKDjAUG8kWvRRUPh","https://api.spotify.com/v1/tracks/6mwA6YiKDjAUG8kWvRRUPh","https://api.spotify.com/v1/audio-analysis/6mwA6YiKDjAUG8kWvRRUPh","263667","4"
"479","6naxalmIoLFWR0siv8dnQQ","Oops!.. I Did It Again","Britney Spears","9","4/22/00","1","0.751","0.834","1","-5.444","0","0.0437","0.3","0","0.355","0.878","95.053","audio_features","spotify:track:6naxalmIoLFWR0siv8dnQQ","https://api.spotify.com/v1/tracks/6naxalmIoLFWR0siv8dnQQ","https://api.spotify.com/v1/audio-analysis/6naxalmIoLFWR0siv8dnQQ","211160","4"
"480","6NhpIdjYoufuNNlBsgOztc","Suds In The Bucket","Sara Evans","33","8/7/04","0","0.511","0.903","10","-3.163","1","0.0397","0.052","5e-04","0.304","0.902","161.992","audio_features","spotify:track:6NhpIdjYoufuNNlBsgOztc","https://api.spotify.com/v1/tracks/6NhpIdjYoufuNNlBsgOztc","https://api.spotify.com/v1/audio-analysis/6NhpIdjYoufuNNlBsgOztc","227267","4"
"481","6O2lo7245XfRbIfpL5yRLJ","A Real Fine Place To Start","Sara Evans","38","7/9/05","0","0.585","0.789","8","-2.834","1","0.041","0.0014","9e-04","0.141","0.211","120.953","audio_features","spotify:track:6O2lo7245XfRbIfpL5yRLJ","https://api.spotify.com/v1/tracks/6O2lo7245XfRbIfpL5yRLJ","https://api.spotify.com/v1/audio-analysis/6O2lo7245XfRbIfpL5yRLJ","238733","4"
"482","6p0jnwYfrpov7CJG5Ucyzp","Simple Kind Of Life","No Doubt","38","7/1/00","0","0.577","0.851","0","-5.162","1","0.0358","0.0754","1.76e-06","0.253","0.482","120.021","audio_features","spotify:track:6p0jnwYfrpov7CJG5Ucyzp","https://api.spotify.com/v1/tracks/6p0jnwYfrpov7CJG5Ucyzp","https://api.spotify.com/v1/audio-analysis/6p0jnwYfrpov7CJG5Ucyzp","255653","4"
"483","6PToEvKwt5ZbRjgvQkgmJe","That's What It's All About","Brooks & Dunn","38","8/28/04","0","0.515","0.901","9","-3.063","1","0.0384","0.0437","0","0.0585","0.306","118.378","audio_features","spotify:track:6PToEvKwt5ZbRjgvQkgmJe","https://api.spotify.com/v1/tracks/6PToEvKwt5ZbRjgvQkgmJe","https://api.spotify.com/v1/audio-analysis/6PToEvKwt5ZbRjgvQkgmJe","239853","4"
"484","6PVOG18IfMizQqK1o031su","911","Wyclef Jean","38","10/7/00","0","0.718","0.684","9","-8.071","0","0.199","0.258","7.06e-06","0.115","0.689","87.008","audio_features","spotify:track:6PVOG18IfMizQqK1o031su","https://api.spotify.com/v1/tracks/6PVOG18IfMizQqK1o031su","https://api.spotify.com/v1/audio-analysis/6PVOG18IfMizQqK1o031su","259240","4"
"485","6pWzCKTrKrwbUPzY8RLCoP","Rock Wit U (Awww Baby)","Ashanti","2","5/10/03","1","0.712","0.805","4","-3.142","0","0.0739","0.433","0","0.179","0.838","94.973","audio_features","spotify:track:6pWzCKTrKrwbUPzY8RLCoP","https://api.spotify.com/v1/tracks/6pWzCKTrKrwbUPzY8RLCoP","https://api.spotify.com/v1/audio-analysis/6pWzCKTrKrwbUPzY8RLCoP","209120","4"
"486","6QeMRyd3BmSfJbaNay3dpe","The World's Greatest","R. Kelly","34","12/29/01","0","0.661","0.604","11","-6.436","0","0.0358","0.248","0","0.0469","0.713","95.971","audio_features","spotify:track:6QeMRyd3BmSfJbaNay3dpe","https://api.spotify.com/v1/tracks/6QeMRyd3BmSfJbaNay3dpe","https://api.spotify.com/v1/audio-analysis/6QeMRyd3BmSfJbaNay3dpe","277600","4"
"487","6qkZ6D3ogNyW2YDWsz7e3z","Let Me In","Young Buck","34","7/24/04","0","0.549","0.885","1","-4.429","0","0.39","0.124","0","0.0427","0.659","91.551","audio_features","spotify:track:6qkZ6D3ogNyW2YDWsz7e3z","https://api.spotify.com/v1/tracks/6qkZ6D3ogNyW2YDWsz7e3z","https://api.spotify.com/v1/audio-analysis/6qkZ6D3ogNyW2YDWsz7e3z","224253","4"
"488","6Qm9MaditCcx5V62rVHYqu","A Thousand Miles","Vanessa Carlton","5","3/2/02","1","0.56","0.825","11","-3.794","1","0.0352","0.314","0","0.227","0.336","94.931","audio_features","spotify:track:6Qm9MaditCcx5V62rVHYqu","https://api.spotify.com/v1/tracks/6Qm9MaditCcx5V62rVHYqu","https://api.spotify.com/v1/audio-analysis/6Qm9MaditCcx5V62rVHYqu","237440","4"
"489","6qQIH999KekS3qFWqR5qMO","Baby Girl","Sugarland","38","12/11/04","0","0.436","0.736","1","-3.201","1","0.0333","0.215","0","0.0488","0.585","166.819","audio_features","spotify:track:6qQIH999KekS3qFWqR5qMO","https://api.spotify.com/v1/tracks/6qQIH999KekS3qFWqR5qMO","https://api.spotify.com/v1/audio-analysis/6qQIH999KekS3qFWqR5qMO","239693","4"
"490","6QVDBajBKQAz7RSS66k4vF","Whats Happnin!","Ying Yang Twins","30","5/8/04","0","0.828","0.672","6","-6.456","1","0.0543","0.0988","0","0.391","0.773","107.996","audio_features","spotify:track:6QVDBajBKQAz7RSS66k4vF","https://api.spotify.com/v1/tracks/6QVDBajBKQAz7RSS66k4vF","https://api.spotify.com/v1/audio-analysis/6QVDBajBKQAz7RSS66k4vF","259733","4"
"491","6RcQOut9fWL6FSqeIr5M1r","Hollaback Girl","Gwen Stefani","1","4/2/05","1","0.92","0.918","10","-2.072","0","0.0887","0.38","2.71e-06","0.0289","0.909","110.02","audio_features","spotify:track:6RcQOut9fWL6FSqeIr5M1r","https://api.spotify.com/v1/tracks/6RcQOut9fWL6FSqeIr5M1r","https://api.spotify.com/v1/audio-analysis/6RcQOut9fWL6FSqeIr5M1r","199907","4"
"492","6RH9SBaImgPfLCPEjpniVH","I'm Gonna Getcha Good!","Shania Twain","34","10/19/02","0","0.719","0.796","1","-3.703","1","0.0309","0.0404","0","0.0851","0.933","124.016","audio_features","spotify:track:6RH9SBaImgPfLCPEjpniVH","https://api.spotify.com/v1/tracks/6RH9SBaImgPfLCPEjpniVH","https://api.spotify.com/v1/audio-analysis/6RH9SBaImgPfLCPEjpniVH","242133","4"
"493","6SPD3JwwRejBhCDiQAQ4he","Run It!","Chris Brown","1","8/27/05","1","0.85","0.482","1","-6.684","0","0.102","0.0246","0","0.387","0.228","100.957","audio_features","spotify:track:6SPD3JwwRejBhCDiQAQ4he","https://api.spotify.com/v1/tracks/6SPD3JwwRejBhCDiQAQ4he","https://api.spotify.com/v1/audio-analysis/6SPD3JwwRejBhCDiQAQ4he","229867","4"
"494","6SZBK8Z2Tdv7vgO3ZJnHTN","Inside Your Heaven","Bo Bice","2","7/9/05","1","0.513","0.606","1","-5.866","1","0.0274","0.347","1.33e-06","0.0879","0.216","134.955","audio_features","spotify:track:6SZBK8Z2Tdv7vgO3ZJnHTN","https://api.spotify.com/v1/tracks/6SZBK8Z2Tdv7vgO3ZJnHTN","https://api.spotify.com/v1/audio-analysis/6SZBK8Z2Tdv7vgO3ZJnHTN","252760","4"
"495","6tvOzCdhzkrJo3ASWwbSPZ","Talk About Our Love","Brandy","36","5/15/04","0","0.511","0.589","5","-6.179","0","0.235","0.404","0","0.485","0.76","100.814","audio_features","spotify:track:6tvOzCdhzkrJo3ASWwbSPZ","https://api.spotify.com/v1/tracks/6tvOzCdhzkrJo3ASWwbSPZ","https://api.spotify.com/v1/audio-analysis/6tvOzCdhzkrJo3ASWwbSPZ","214960","4"
"496","6TZEPo10yErUtF5AtdfLY2","Tough Little Boys","Gary Allan","32","8/23/03","0","0.542","0.397","2","-8.571","1","0.0251","0.685","1e-04","0.143","0.236","84.221","audio_features","spotify:track:6TZEPo10yErUtF5AtdfLY2","https://api.spotify.com/v1/tracks/6TZEPo10yErUtF5AtdfLY2","https://api.spotify.com/v1/audio-analysis/6TZEPo10yErUtF5AtdfLY2","237333","4"
"497","6u5flhVFxKZrl9AApvf2SL","Girlfriend","N'Sync","5","2/9/02","1","0.748","0.811","0","-5.213","0","0.0907","0.0866","0","0.0282","0.852","93.963","audio_features","spotify:track:6u5flhVFxKZrl9AApvf2SL","https://api.spotify.com/v1/tracks/6u5flhVFxKZrl9AApvf2SL","https://api.spotify.com/v1/audio-analysis/6u5flhVFxKZrl9AApvf2SL","253600","4"
"498","6ubNZ5edKBKH3MQKatUY3S","4 Ever","Lil' Mo","37","3/22/03","0","0.683","0.657","6","-10.668","1","0.099","0.0279","0","0.367","0.763","99.059","audio_features","spotify:track:6ubNZ5edKBKH3MQKatUY3S","https://api.spotify.com/v1/tracks/6ubNZ5edKBKH3MQKatUY3S","https://api.spotify.com/v1/audio-analysis/6ubNZ5edKBKH3MQKatUY3S","222947","4"
"499","6uRH1qMz30ZBwwUG0IYE5s","Dance With Me","112","39","9/15/01","0","0.912","0.511","9","-6.365","1","0.203","0.0259","0","0.0442","0.61","101.628","audio_features","spotify:track:6uRH1qMz30ZBwwUG0IYE5s","https://api.spotify.com/v1/tracks/6uRH1qMz30ZBwwUG0IYE5s","https://api.spotify.com/v1/audio-analysis/6uRH1qMz30ZBwwUG0IYE5s","231800","4"
"500","6vgN6KGstss0GnBbKlMNK9","The Way You Love Me","Faith Hill","6","3/11/00","1","0.627","0.716","2","-7.175","1","0.0352","0.127","0","0.0344","0.738","101.99","audio_features","spotify:track:6vgN6KGstss0GnBbKlMNK9","https://api.spotify.com/v1/tracks/6vgN6KGstss0GnBbKlMNK9","https://api.spotify.com/v1/audio-analysis/6vgN6KGstss0GnBbKlMNK9","186067","4"
"501","6VixoRqnikN4QqegoKUSbH","Pimpin' All Over The World","Ludacris","9","6/11/05","1","0.69","0.877","1","-4.074","0","0.264","0.257","0","0.14","0.779","92.165","audio_features","spotify:track:6VixoRqnikN4QqegoKUSbH","https://api.spotify.com/v1/tracks/6VixoRqnikN4QqegoKUSbH","https://api.spotify.com/v1/audio-analysis/6VixoRqnikN4QqegoKUSbH","329627","4"
"502","6vow3qR7UmNXxpIHcMVb0R","What Do You Say","Reba","31","10/30/99","0","0.458","0.43","8","-12.464","1","0.0495","0.167","1.05e-06","0.106","0.368","170.854","audio_features","spotify:track:6vow3qR7UmNXxpIHcMVb0R","https://api.spotify.com/v1/tracks/6vow3qR7UmNXxpIHcMVb0R","https://api.spotify.com/v1/audio-analysis/6vow3qR7UmNXxpIHcMVb0R","209933","4"
"503","6VUmPW4P9jz0JIXVHX7Rfp","Grillz","Nelly","1","11/19/05","1","0.864","0.51","4","-7.788","0","0.259","0.0426","0","0.353","0.811","82.987","audio_features","spotify:track:6VUmPW4P9jz0JIXVHX7Rfp","https://api.spotify.com/v1/tracks/6VUmPW4P9jz0JIXVHX7Rfp","https://api.spotify.com/v1/audio-analysis/6VUmPW4P9jz0JIXVHX7Rfp","271160","4"
"504","6W4JTnYMuUfgceisFL6Wgx","Tell Her","Lonestar","39","11/18/00","0","0.607","0.619","4","-6.34","0","0.0275","0.664","0","0.108","0.312","133.996","audio_features","spotify:track:6W4JTnYMuUfgceisFL6Wgx","https://api.spotify.com/v1/tracks/6W4JTnYMuUfgceisFL6Wgx","https://api.spotify.com/v1/audio-analysis/6W4JTnYMuUfgceisFL6Wgx","250253","4"
"505","6wFemJ1Oh4gnTalNKgtvBg","Underneath It All","No Doubt","3","8/31/02","1","0.727","0.73","4","-4.731","1","0.0812","0.247","0","0.39","0.869","138.177","audio_features","spotify:track:6wFemJ1Oh4gnTalNKgtvBg","https://api.spotify.com/v1/tracks/6wFemJ1Oh4gnTalNKgtvBg","https://api.spotify.com/v1/audio-analysis/6wFemJ1Oh4gnTalNKgtvBg","302040","4"
"506","6Wt5QBzHp9vdSLAFlvdnDQ","I Need A Girl (Part Two)","P. Diddy","4","6/8/02","1","0.713","0.471","1","-7.392","0","0.483","0.421","0","0.0308","0.783","199.765","audio_features","spotify:track:6Wt5QBzHp9vdSLAFlvdnDQ","https://api.spotify.com/v1/tracks/6Wt5QBzHp9vdSLAFlvdnDQ","https://api.spotify.com/v1/audio-analysis/6Wt5QBzHp9vdSLAFlvdnDQ","285587","4"
"507","6wYegVJg0ftTQYPETm1ARt","My Everything","98°","34","12/9/00","0","0.636","0.53","4","-7.67","1","0.0319","0.39","0","0.0945","0.231","125.977","audio_features","spotify:track:6wYegVJg0ftTQYPETm1ARt","https://api.spotify.com/v1/tracks/6wYegVJg0ftTQYPETm1ARt","https://api.spotify.com/v1/audio-analysis/6wYegVJg0ftTQYPETm1ARt","231800","4"
"508","6XsT5UGfpaFeHQf5LRIy4W","Me, Myself & I","Beyonce","4","11/15/03","1","0.75","0.458","1","-9.092","1","0.0803","0.226","0","0.137","0.53","83.61","audio_features","spotify:track:6XsT5UGfpaFeHQf5LRIy4W","https://api.spotify.com/v1/tracks/6XsT5UGfpaFeHQf5LRIy4W","https://api.spotify.com/v1/audio-analysis/6XsT5UGfpaFeHQf5LRIy4W","301133","4"
"509","6y7JGli1CNRmvERJitUern","Just Friends (Sunny)","Musiq","31","10/14/00","0","0.754","0.382","0","-7.827","1","0.163","0.439","0","0.343","0.566","95.023","audio_features","spotify:track:6y7JGli1CNRmvERJitUern","https://api.spotify.com/v1/tracks/6y7JGli1CNRmvERJitUern","https://api.spotify.com/v1/audio-analysis/6y7JGli1CNRmvERJitUern","251427","4"
"510","6ybViy2qrO9sIi41EgRJgx","Don't Know Why","Norah Jones","30","9/28/02","0","0.732","0.198","5","-11.775","1","0.028","0.883","0","0.0659","0.636","88.174","audio_features","spotify:track:6ybViy2qrO9sIi41EgRJgx","https://api.spotify.com/v1/tracks/6ybViy2qrO9sIi41EgRJgx","https://api.spotify.com/v1/audio-analysis/6ybViy2qrO9sIi41EgRJgx","186147","4"
"511","6YgV0EF8xJMZz0Zm6BTaT4","This Love","Maroon5","5","2/14/04","1","0.711","0.849","5","-4.634","0","0.0383","0.0535","0","0.113","0.775","95.041","audio_features","spotify:track:6YgV0EF8xJMZz0Zm6BTaT4","https://api.spotify.com/v1/tracks/6YgV0EF8xJMZz0Zm6BTaT4","https://api.spotify.com/v1/audio-analysis/6YgV0EF8xJMZz0Zm6BTaT4","206200","4"
"512","6YYd5MLpu45J0uLrMdivF7","Got Your Money","Ol' Dirty Bastard","33","10/23/99","0","0.934","0.459","1","-7.654","1","0.189","0.0516","0","0.222","0.696","103.04","audio_features","spotify:track:6YYd5MLpu45J0uLrMdivF7","https://api.spotify.com/v1/tracks/6YYd5MLpu45J0uLrMdivF7","https://api.spotify.com/v1/audio-analysis/6YYd5MLpu45J0uLrMdivF7","239547","4"
"513","6Z5mTwJmbCy1wqDQ3aE2jO","Angry All The Time","Tim McGraw","38","8/18/01","0","0.545","0.498","2","-7.286","1","0.0266","0.195","0","0.169","0.357","127.604","audio_features","spotify:track:6Z5mTwJmbCy1wqDQ3aE2jO","https://api.spotify.com/v1/tracks/6Z5mTwJmbCy1wqDQ3aE2jO","https://api.spotify.com/v1/audio-analysis/6Z5mTwJmbCy1wqDQ3aE2jO","270107","4"
"514","6z8WLLLb2kaWRXXF1WmicO","You Make Me Sick","Pink","33","1/6/01","0","0.776","0.695","11","-6.277","0","0.173","0.0023","2.71e-06","0.341","0.651","100.524","audio_features","spotify:track:6z8WLLLb2kaWRXXF1WmicO","https://api.spotify.com/v1/tracks/6z8WLLLb2kaWRXXF1WmicO","https://api.spotify.com/v1/audio-analysis/6z8WLLLb2kaWRXXF1WmicO","247627","4"
"515","6zMUIb4uce1CzpbjR3vMdN","Foolish","Ashanti","1","2/16/02","1","0.477","0.728","0","-5.71","1","0.0831","0.358","0","0.11","0.706","89.209","audio_features","spotify:track:6zMUIb4uce1CzpbjR3vMdN","https://api.spotify.com/v1/tracks/6zMUIb4uce1CzpbjR3vMdN","https://api.spotify.com/v1/audio-analysis/6zMUIb4uce1CzpbjR3vMdN","227387","4"
"516","6ZOBP3NvffbU4SZcrnt1k6","Kryptonite","3 Doors Down","3","4/8/00","1","0.545","0.86","11","-5.054","0","0.0306","0.0062","0","0.165","0.591","99.031","audio_features","spotify:track:6ZOBP3NvffbU4SZcrnt1k6","https://api.spotify.com/v1/tracks/6ZOBP3NvffbU4SZcrnt1k6","https://api.spotify.com/v1/audio-analysis/6ZOBP3NvffbU4SZcrnt1k6","233827","4"
